respondent_id,Q1_age,Q2_region,Q3_education,Q4_occupation,Q5_income,Q7_monthly_investment,Q9_time_horizon,Q11_dropout,Q12_loss_reaction,Q13_loss_aversion,Q14_autonomy,Q15_influence,Q19_tax_importance,Q20_app_comfort,Q21_data_sharing,Q23_wtp,Q23_wtp_numeric,Q20_pct_invest,Q24_nps,Q25_adoption_5class,Q25_adoption_3class,Q25_adoption_score,Q9_risk_appetite,goal_retirement,goal_child_edu,goal_home,goal_emergency,goal_tax_saving,goal_wealth,goal_travel,goal_business,goal_debt,inv_fd,inv_mf,inv_equity,inv_ppf_epf,inv_nps,inv_gold,inv_realestate,inv_insurance,inv_crypto,inv_none,plat_zerodha,plat_groww,plat_etmoney,plat_paytmmoney,plat_bankapp,plat_indmoney,plat_kuvera,plat_excel,plat_advisor,plat_none,pain_no_start,pain_confusing,pain_no_time,pain_fear_loss,pain_high_min,pain_no_advice,pain_tax,pain_bad_app,pain_no_trust,switch_better_reco,switch_lower_fees,switch_simpler_ux,switch_more_products,switch_human_advisor,switch_security,switch_loyal,switch_no_platform,feat_goal_planning,feat_ai_reco,feat_tax_tool,feat_one_platform,feat_sip_auto,feat_networth,feat_rebalance,feat_baskets,feat_education,feat_human_advisor,feat_family,feat_insurance,trust_sebi,trust_security,trust_brand,trust_reviews,trust_fees,trust_trial,trust_media
R1905,35-44,Tier-3,Up to 12th,Salaried-Private,25-50L,15K-50K,15+yr,Never tried,Buy more,Definitely B,Guided,Myself,5,2,No-privacy,>499,5,10-20%,10,Unlikely to use,Unlikely,19.57,Very Aggressive,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
R1906,25-34,Tier-2,Postgraduate,Retired,6-12L,5K-15K,7-15yr,Tech issues,Buy more,Lean A,Guided,Myself,4,5,Yes-fully,<499,4,5-10%,10,Definitely will use,Likely,27.62,Moderate,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
R1907,55+,Tier-2,Graduate,Salaried-Private,12-25L,15K-50K,7-15yr,Never tried,Sell some,No preference,Guided,Finfluencer,2,2,No-privacy,<299,3,20-30%,7,Definitely will not use,Unlikely,15.6,Conservative,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
R1908,25-34,Metro,Postgraduate,Student,<3L,<1K,7-15yr,No trust,Buy more,No preference,Full delegation,Financial Advisor,3,5,Yes-fully,<99,2,<5%,10,Neutral,Neutral,20.91,Moderate,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0
R1909,25-34,Tier-2,Graduate,Salaried-Govt,3-6L,<1K,7-15yr,Use it still,Hold,No preference,Guided,Friends/Colleagues,4,4,Yes-if-regulated,<499,4,<5%,10,Neutral,Neutral,22.58,Moderate,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0
R1910,18-24,Metro,Graduate,Salaried-Govt,<3L,Nothing,1-3yr,No value,Sell everything,Lean A,Follow trusted people,Friends/Colleagues,2,4,Yes-fully,>499,5,<5%,10,Definitely will use,Likely,27.1,Moderate,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
R1911,25-34,Metro,Graduate,Student,6-12L,15K-50K,7-15yr,Too complicated,Hold,Lean B,Family decides,Parents,2,5,Yes-if-regulated,<499,4,10-20%,10,Likely to use,Likely,24.57,Moderate,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
R1912,45-54,Metro,Professional,Salaried-Govt,>50L,>50K,3-7yr,Too complicated,Sell everything,Lean A,Guided,Myself,2,3,No-privacy,<499,4,20-30%,9,Definitely will not use,Unlikely,16.61,Very Conservative,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
R1913,55+,Metro,Postgraduate,Self-employed,3-6L,<1K,3-7yr,Bad support,Check advisor,Definitely A,Follow trusted people,Finfluencer,3,2,No-privacy,>499,5,5-10%,8,Definitely will not use,Unlikely,16.11,Very Conservative,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
R1914,25-34,Rural,Graduate,Salaried-Private,6-12L,15K-50K,3-7yr,Bad support,Check advisor,Definitely B,Guided,Parents,3,4,Yes-if-regulated,<299,3,20-30%,10,Likely to use,Likely,24.05,Aggressive,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
R1915,25-34,Rural,Postgraduate,Salaried-Private,12-25L,15K-50K,1-3yr,Never tried,Hold,Lean B,Follow trusted people,Spouse/Partner,4,4,Yes-if-regulated,>499,5,10-20%,10,Likely to use,Likely,23.46,Very Aggressive,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
R1916,35-44,Tier-2,Up to 12th,Salaried-Private,25-50L,>50K,3-7yr,Use it still,Hold,Definitely B,Family decides,Myself,4,4,Basic only,<299,3,10-20%,7,Neutral,Neutral,21.79,Aggressive,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
R1917,45-54,Tier-3,Doctorate,Freelancer,6-12L,5K-15K,7-15yr,Never tried,Hold,No preference,Family decides,Myself,4,2,Basic only,<99,2,20-30%,6,Definitely will not use,Unlikely,10.96,Moderate,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
R1918,35-44,Metro,Postgraduate,Salaried-Private,6-12L,>50K,3-7yr,Use it still,Buy more,Lean B,Guided,Myself,4,3,No-privacy,<99,2,<5%,9,Neutral,Neutral,21.9,Very Aggressive,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
R1919,25-34,Tier-2,Graduate,Salaried-Private,<3L,Nothing,3-7yr,Use it still,Hold,No preference,Guided,Myself,5,3,Basic only,<299,3,5-10%,9,Unlikely to use,Unlikely,19.54,Very Conservative,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
R1920,25-34,Tier-3,Postgraduate,Salaried-Govt,6-12L,5K-15K,15+yr,Tech issues,Hold,No preference,Guided,Spouse/Partner,4,4,No-privacy,<299,3,10-20%,7,Definitely will not use,Unlikely,17.98,Moderate,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
R1921,35-44,Rural,Up to 12th,Self-employed,3-6L,5K-15K,7-15yr,Use it still,Hold,No preference,DIY,Myself,4,3,Yes-if-regulated,>499,2,5-10%,10,Definitely will use,Unlikely,30.71,Conservative,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
R1922,18-24,Tier-2,Professional,Freelancer,25-50L,5K-15K,1-3yr,Bad support,Hold,Lean B,DIY,Spouse/Partner,5,4,Basic only,<299,3,>30%,9,Likely to use,Likely,24.52,Moderate,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
R1923,35-44,Tier-3,Graduate,Salaried-Private,12-25L,<1K,1-3yr,Never tried,Sell some,Lean B,Follow trusted people,Parents,4,4,Yes-if-regulated,<499,4,<5%,10,Neutral,Neutral,22.5,Aggressive,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
R1924,25-34,Metro,Postgraduate,Salaried-Private,12-25L,>50K,3-7yr,Never tried,Sell everything,Lean A,Full delegation,Financial Advisor,2,5,Yes-fully,<499,4,20-30%,10,Neutral,Neutral,22.97,Moderate,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
R1925,45-54,Rural,Graduate,Homemaker,12-25L,1K-5K,7-15yr,Too complicated,Sell some,Definitely B,DIY,Friends/Colleagues,2,2,Yes-if-regulated,<99,2,10-20%,7,Definitely will not use,Unlikely,14.56,Moderate,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
R1926,18-24,Metro,Postgraduate,Salaried-Private,3-6L,5K-15K,7-15yr,No trust,Buy more,Lean A,Guided,Spouse/Partner,2,4,Yes-if-regulated,>499,5,5-10%,10,Likely to use,Likely,23.45,Aggressive,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
R1927,35-44,Tier-2,Postgraduate,Student,12-25L,Nothing,3-7yr,Use it still,Hold,Definitely B,DIY,Parents,4,4,No-privacy,>499,5,20-30%,10,Neutral,Neutral,22.84,Aggressive,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
R1928,25-34,Tier-2,Postgraduate,Student,>50L,1K-5K,15+yr,Too complicated,Check advisor,Lean B,Family decides,Spouse/Partner,3,4,Yes-if-regulated,<499,4,5-10%,10,Likely to use,Likely,24.7,Aggressive,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
R1929,35-44,Tier-2,Postgraduate,Freelancer,25-50L,15K-50K,1-3yr,No value,Sell some,Lean B,Follow trusted people,Parents,5,4,Yes-fully,>499,5,10-20%,10,Definitely will use,Likely,26.37,Moderate,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
R1930,18-24,Metro,Professional,Salaried-Private,25-50L,5K-15K,1-3yr,No trust,Buy more,No preference,DIY,Spouse/Partner,5,5,Basic only,<299,3,10-20%,10,Unlikely to use,Unlikely,19.04,Aggressive,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
R1931,35-44,Rural,Up to 12th,Student,12-25L,5K-15K,15+yr,Never tried,Sell everything,No preference,Full delegation,Bank Manager,4,3,Yes-fully,>499,5,5-10%,9,Unlikely to use,Unlikely,20.74,Moderate,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
R1932,35-44,Metro,Graduate,Freelancer,3-6L,1K-5K,1-3yr,Never tried,Check advisor,Lean A,Full delegation,Financial Advisor,4,4,Yes-fully,<499,4,5-10%,10,Neutral,Neutral,22.02,Moderate,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
R1933,35-44,Tier-2,Graduate,Self-employed,6-12L,Nothing,15+yr,Use it still,Sell some,Definitely B,Guided,Spouse/Partner,3,2,Basic only,<299,3,5-10%,4,Definitely will not use,Unlikely,16.38,Moderate,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
R1934,35-44,Metro,Doctorate,Salaried-Private,<3L,Nothing,7-15yr,Too complicated,Sell some,Definitely A,Follow trusted people,Parents,2,3,Basic only,<99,2,5-10%,7,Definitely will not use,Unlikely,16.93,Very Conservative,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
R1935,35-44,Metro,Graduate,Salaried-Private,6-12L,1K-5K,1-3yr,Bad support,Check advisor,No preference,Guided,Spouse/Partner,3,3,Yes-fully,<499,4,5-10%,5,Likely to use,Likely,25.64,Moderate,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
R1936,45-54,Tier-2,Postgraduate,Salaried-Private,6-12L,<1K,3-7yr,Use it still,Sell everything,Lean A,Follow trusted people,Friends/Colleagues,3,3,Yes-fully,<299,3,10-20%,6,Unlikely to use,Unlikely,20.89,Conservative,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
R1937,25-34,Tier-2,Postgraduate,Self-employed,12-25L,15K-50K,7-15yr,Too complicated,Sell some,No preference,Full delegation,Friends/Colleagues,4,4,Yes-fully,>499,5,5-10%,9,Neutral,Neutral,22.84,Conservative,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
R1938,45-54,Metro,Graduate,Self-employed,12-25L,5K-15K,15+yr,Tech issues,Sell some,Lean A,Follow trusted people,Friends/Colleagues,3,2,Yes-if-regulated,<499,4,10-20%,7,Definitely will not use,Unlikely,17.88,Conservative,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R1939,25-34,Metro,Graduate,Salaried-Govt,12-25L,<1K,3-7yr,Never tried,Buy more,No preference,Follow trusted people,Finfluencer,3,5,Yes-fully,<299,3,10-20%,10,Likely to use,Likely,23.32,Very Aggressive,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
R1940,18-24,Tier-2,Graduate,Salaried-Govt,6-12L,1K-5K,3-7yr,Too complicated,Hold,No preference,Guided,Spouse/Partner,5,4,No-privacy,>499,5,5-10%,10,Definitely will use,Likely,28.67,Moderate,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
R1941,18-24,Tier-3,Graduate,Salaried-Govt,12-25L,<1K,1-3yr,Use it still,Buy more,No preference,Follow trusted people,Friends/Colleagues,2,4,Yes-if-regulated,<499,4,<5%,9,Neutral,Neutral,22.05,Aggressive,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
R1942,25-34,Tier-3,Graduate,Self-employed,<3L,Nothing,7-15yr,Tech issues,Hold,Definitely A,Follow trusted people,Finfluencer,4,3,Basic only,<299,3,>30%,7,Neutral,Neutral,22.52,Aggressive,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
R1943,45-54,Metro,Up to 12th,Homemaker,<3L,Nothing,1-3yr,Never tried,Buy more,No preference,Guided,Financial Advisor,3,3,Yes-if-regulated,<299,3,<5%,8,Definitely will not use,Unlikely,17.77,Moderate,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
R1944,35-44,Tier-2,Professional,Salaried-Private,25-50L,>50K,1-3yr,Use it still,Sell some,Definitely A,Follow trusted people,Myself,4,4,Yes-if-regulated,<299,3,10-20%,10,Neutral,Neutral,21.69,Very Conservative,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
R1945,45-54,Metro,Professional,Salaried-Govt,6-12L,15K-50K,15+yr,Use it still,Hold,Lean A,Guided,Myself,4,4,Yes-if-regulated,Maybe,1,5-10%,9,Unlikely to use,Unlikely,20.65,Moderate,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
R1946,25-34,Metro,Graduate,Salaried-Private,3-6L,5K-15K,3-7yr,Never tried,Check advisor,No preference,Guided,Bank Manager,5,4,Basic only,<99,2,5-10%,7,Neutral,Neutral,22.52,Aggressive,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
R1947,25-34,Tier-2,Graduate,Self-employed,6-12L,1K-5K,1-3yr,Bad support,Buy more,Lean B,Guided,Myself,3,3,Basic only,<299,3,5-10%,9,Unlikely to use,Unlikely,19.4,Very Aggressive,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
R1948,18-24,Tier-2,Up to 12th,Freelancer,<3L,Nothing,3-7yr,Too complicated,Buy more,Lean B,Full delegation,Financial Advisor,3,4,Yes-if-regulated,<99,2,10-20%,9,Neutral,Neutral,21.12,Moderate,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
R1949,25-34,Metro,Postgraduate,Homemaker,12-25L,5K-15K,15+yr,Too complicated,Buy more,Definitely B,DIY,Myself,3,5,Yes-fully,>499,5,10-20%,10,Definitely will use,Likely,26.96,Aggressive,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
R1950,25-34,Metro,Professional,Salaried-Private,12-25L,15K-50K,1-3yr,Too complicated,Buy more,Definitely A,Guided,Finfluencer,3,5,Yes-if-regulated,>499,5,>30%,10,Definitely will use,Likely,30.03,Aggressive,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
R1951,18-24,Metro,Graduate,Homemaker,3-6L,>50K,1-3yr,Use it still,Hold,No preference,Guided,Myself,5,5,Yes-if-regulated,<299,3,<5%,10,Likely to use,Likely,24.19,Conservative,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
R1952,25-34,Tier-3,Graduate,Salaried-Private,12-25L,1K-5K,1-3yr,Use it still,Hold,Lean A,DIY,Myself,4,4,Basic only,<499,4,20-30%,10,Likely to use,Likely,23.6,Aggressive,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
R1953,35-44,Rural,Professional,Self-employed,12-25L,<1K,<1yr,Too complicated,Sell everything,Lean A,Guided,Parents,4,3,Yes-if-regulated,<299,3,5-10%,8,Unlikely to use,Unlikely,19.97,Conservative,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
R1954,35-44,Metro,Postgraduate,Salaried-Private,6-12L,5K-15K,7-15yr,No trust,Hold,No preference,Follow trusted people,Parents,4,4,Yes-if-regulated,<99,2,10-20%,8,Definitely will not use,Unlikely,16.23,Conservative,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
R1955,55+,Metro,Up to 12th,Student,<3L,1K-5K,3-7yr,Too complicated,Check advisor,Lean B,Guided,Friends/Colleagues,4,2,Yes-fully,Free only,0,<5%,5,Definitely will not use,Unlikely,12.8,Aggressive,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
R1956,55+,Tier-3,Postgraduate,Self-employed,6-12L,5K-15K,3-7yr,Too complicated,Sell everything,Lean A,Guided,Friends/Colleagues,5,3,Yes-if-regulated,<299,3,5-10%,6,Likely to use,Likely,24.09,Conservative,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
R1957,35-44,Rural,Graduate,Self-employed,12-25L,5K-15K,7-15yr,No trust,Buy more,Definitely B,Family decides,Parents,4,2,No-privacy,<499,4,5-10%,5,Definitely will not use,Unlikely,13.43,Moderate,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
R1958,25-34,Tier-2,Graduate,Student,12-25L,>50K,15+yr,Use it still,Sell everything,Definitely A,Guided,Finfluencer,5,4,Yes-if-regulated,>499,5,5-10%,10,Definitely will use,Likely,31.79,Moderate,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
